gbifID,kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,eventDate,day,month,year,speciesKey
2770057276,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,52.945747,1.207101,7/9/2019 0:00,7,9,2019,5229360
2769948174,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,5/8/2019 0:00,5,8,2019,5229360
2769714670,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,54.96708,-1.362712,22/10/2016 0:00,22,10,2016,5229360
2768318129,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,52.700657,1.703707,5/9/2019 0:00,5,9,2019,5229360
2767619817,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,18/6/2019 0:00,18,6,2019,5229360
2766179830,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,6/10/2019 0:00,6,10,2019,5229360
2762507405,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,4/10/2019 0:00,4,10,2019,5229360
2762308774,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.034946,-5.672714,10/8/2019 0:00,10,8,2019,5229360
2758686395,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,8/6/2019 0:00,8,6,2019,5229360
2752654046,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,52.081894,1.55648,11/10/2015 0:00,11,10,2015,5229360
2751020265,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,16/6/2019 0:00,16,6,2019,5229360
2750186237,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,9/8/2019 0:00,9,8,2019,5229360
2750008036,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,16/8/2019 0:00,16,8,2019,5229360
2749210617,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,10/8/2019 0:00,10,8,2019,5229360
2748686554,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,8/8/2019 0:00,8,8,2019,5229360
2747854965,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.21432,-5.486387,27/8/2019 0:00,27,8,2019,5229360
2742014521,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.5167,-2.455273,10/8/2018 0:00,10,8,2018,5229360
2741864962,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,15/8/2018 0:00,15,8,2018,5229360
2739935128,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,8/2/2019 0:00,8,2,2019,5229360
2737099036,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,10/8/2018 0:00,10,8,2018,5229360
2736514167,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,28/1/2019 0:00,28,1,2019,5229360
2734453125,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,54.11684,-0.077527,8/9/2012 0:00,8,9,2012,5229360
2729461883,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.398174,-3.490584,16/10/2017 0:00,16,10,2017,5229360
2729228457,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.034946,-5.672714,26/8/2018 0:00,26,8,2018,5229360
2728731789,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,26/1/2019 0:00,26,1,2019,5229360
2727083895,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.89272,-6.342527,4/10/2019 0:00,4,10,2019,5229360
2726911317,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.89272,-6.342527,5/10/2016 0:00,5,10,2016,5229360
2726663410,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.034946,-5.672714,4/8/2013 0:00,4,8,2013,5229360
2726654229,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.034946,-5.672714,13/8/2016 0:00,13,8,2016,5229360
2726540037,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,54.96708,-1.362712,7/9/2013 0:00,7,9,2013,5229360
2726532139,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.21861,-5.47767,23/9/2018 0:00,23,9,2018,5229360
2726235316,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.152065,-5.687913,19/9/2018 0:00,19,9,2018,5229360
2726196305,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.89272,-6.342527,17/10/2012 0:00,17,10,2012,5229360
2726163528,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.89272,-6.342527,1/10/2017 0:00,1,10,2017,5229360
2725094758,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,54.96708,-1.362712,16/9/2017 0:00,16,9,2017,5229360
2725061787,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.165672,-5.671305,25/8/2012 0:00,25,8,2012,5229360
2724900738,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,54.96708,-1.362712,17/9/2017 0:00,17,9,2017,5229360
2724683831,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.89272,-6.342527,6/10/2014 0:00,6,10,2014,5229360
2724628861,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.165672,-5.671305,21/10/2017 0:00,21,10,2017,5229360
2724574443,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.89272,-6.342527,4/10/2016 0:00,4,10,2016,5229360
2724074960,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.916733,0.964449,20/8/2016 0:00,20,8,2016,5229360
2723717774,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.89272,-6.342527,8/10/2014 0:00,8,10,2014,5229360
2723548068,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.034946,-5.672714,18/9/2018 0:00,18,9,2018,5229360
2723476284,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,54.96708,-1.362712,29/9/2018 0:00,29,9,2018,5229360
2723074847,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.917213,0.981471,30/8/2015 0:00,30,8,2015,5229360
2721546148,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.165672,-5.671305,24/8/2013 0:00,24,8,2013,5229360
2720685053,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.89272,-6.342527,10/10/2017 0:00,10,10,2017,5229360
2720652595,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.034946,-5.672714,31/8/2018 0:00,31,8,2018,5229360
2720103249,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.89272,-6.342527,12/10/2018 0:00,12,10,2018,5229360
2719967462,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,27/10/2019 0:00,27,10,2019,5229360
2719893213,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.165672,-5.671305,22/10/2017 0:00,22,10,2017,5229360
2719121703,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.89272,-6.342527,19/10/2017 0:00,19,10,2017,5229360
2718727720,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.89272,-6.342527,7/10/2014 0:00,7,10,2014,5229360
2718557280,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.89272,-6.342527,18/10/2014 0:00,18,10,2014,5229360
2718347671,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.5167,-2.455273,14/7/2015 0:00,14,7,2015,5229360
2718123638,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.89272,-6.342527,3/10/2016 0:00,3,10,2016,5229360
2717897831,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.930943,0.93946,27/9/2019 0:00,27,9,2019,5229360
2717647870,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,21/11/2019 0:00,21,11,2019,5229360
2717349938,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.034946,-5.672714,24/8/2014 0:00,24,8,2014,5229360
2717046735,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.21861,-5.47767,21/10/2017 0:00,21,10,2017,5229360
2717031172,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.519295,-2.45156,22/9/2012 0:00,22,9,2012,5229360
2716535178,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.165672,-5.671305,18/9/2018 0:00,18,9,2018,5229360
2716225890,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.89272,-6.342527,10/10/2014 0:00,10,10,2014,5229360
2716191213,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,53.610344,0.145359,28/8/2012 0:00,28,8,2012,5229360
2716112772,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,54.96708,-1.362712,26/9/2015 0:00,26,9,2015,5229360
2716021610,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,54.96708,-1.362712,28/8/2017 0:00,28,8,2017,5229360
2715863080,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.034946,-5.672714,27/7/2017 0:00,27,7,2017,5229360
2715731955,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.034946,-5.672714,24/8/2014 0:00,24,8,2014,5229360
2715484503,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.5167,-2.455273,19/7/2015 0:00,19,7,2015,5229360
2715359908,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,54.96708,-1.362712,11/10/2013 0:00,11,10,2013,5229360
2715254307,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.165672,-5.671305,8/6/2012 0:00,8,6,2012,5229360
2715233139,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.519295,-2.45156,4/8/2015 0:00,4,8,2015,5229360
2715123601,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.21861,-5.47767,22/10/2017 0:00,22,10,2017,5229360
2714851115,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.034946,-5.672714,11/9/2018 0:00,11,9,2018,5229360
2714733119,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.034946,-5.672714,9/8/2019 0:00,9,8,2019,5229360
2714585921,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.034946,-5.672714,13/8/2016 0:00,13,8,2016,5229360
2714469262,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,54.96708,-1.362712,12/8/2018 0:00,12,8,2018,5229360
2714288259,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,27/9/2019 0:00,27,9,2019,5229360
2711849703,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.066284,-5.705852,25/10/2014 0:00,25,10,2014,5229360
2711503340,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,27/12/2019 0:00,27,12,2019,5229360
2710714624,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.21432,-5.486387,27/8/2019 0:00,27,8,2019,5229360
2708958031,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.034946,-5.672714,9/8/2019 0:00,9,8,2019,5229360
2708919771,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.034946,-5.672714,17/8/2013 0:00,17,8,2013,5229360
2708733102,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.034946,-5.672714,6/8/2016 0:00,6,8,2016,5229360
2708701237,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.165672,-5.671305,12/9/2019 0:00,12,9,2019,5229360
2706339337,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.223267,-3.645916,23/7/2019 0:00,23,7,2019,5229360
2704603673,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,7/10/2019 0:00,7,10,2019,5229360
2704339209,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,25/8/2019 0:00,25,8,2019,5229360
2703687984,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.21861,-5.47767,2/8/2019 0:00,2,8,2019,5229360
2702863766,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,18/10/2019 0:00,18,10,2019,5229360
2702062320,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,13/10/2019 0:00,13,10,2019,5229360
2701341536,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.908184,-6.305405,13/10/2018 0:00,13,10,2018,5229360
2700009250,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.519295,-2.45156,1/10/2019 0:00,1,10,2019,5229360
2698692153,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,16/6/2019 0:00,16,6,2019,5229360
2698177381,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,55.263138,-1.568441,11/10/2013 0:00,11,10,2013,5229360
2697068748,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,52.945747,1.207101,7/9/2019 0:00,7,9,2019,5229360
2696211443,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.974945,-5.230243,7/9/2019 0:00,7,9,2019,5229360
2695960109,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,28/8/2019 0:00,28,8,2019,5229360
2694997481,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,10/8/2019 0:00,10,8,2019,5229360
2694974392,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.223267,-3.645916,3/8/2019 0:00,3,8,2019,5229360
2694688560,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.974945,-5.230243,7/9/2019 0:00,7,9,2019,5229360
2694602602,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,31/8/2019 0:00,31,8,2019,5229360
2694331036,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.398174,-3.490584,10/8/2019 0:00,10,8,2019,5229360
2694286521,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,5/6/2019 0:00,5,6,2019,5229360
2693288908,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,14/8/2019 0:00,14,8,2019,5229360
2691864150,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,25/7/2019 0:00,25,7,2019,5229360
2691684966,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.223267,-3.645916,9/8/2019 0:00,9,8,2019,5229360
2690211316,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,17/8/2019 0:00,17,8,2019,5229360
2686437510,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,8/6/2019 0:00,8,6,2019,5229360
2684622185,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,54.11684,-0.077527,9/9/2012 0:00,9,9,2012,5229360
2681076873,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,16/6/2019 0:00,16,6,2019,5229360
2672536105,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.165672,-5.671305,17/9/2016 0:00,17,9,2016,5229360
2666979637,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.165672,-5.671305,24/8/2018 0:00,24,8,2018,5229360
2666260914,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,50.034946,-5.672714,11/8/2018 0:00,11,8,2018,5229360
2657547080,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,18/8/2018 0:00,18,8,2018,5229360
2656965729,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus,49.959644,-5.20627,1/3/2019 0:00,1,3,2019,5229360
2649939590,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,51.4,-2.7,18/2/2020 12:41,18,2,2020,2890983
2649772632,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,51.8,-1.2,15/1/2020 11:40,15,1,2020,2890983
2649767006,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,50.9,-2.8,13/9/2019 15:54,13,9,2019,2890983
2649737890,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,50.3,-5.2,6/10/2019 7:55,6,10,2019,2890983
2649647534,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,51.5,-0.1,20/8/2019 15:11,20,8,2019,2890983
2648872440,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,50.1,-5.1,24/8/2019 14:52,24,8,2019,2890983
2648863536,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,50.3,-4.8,16/6/2019 11:41,16,6,2019,2890983
2648648229,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,50.1,-5.1,2/6/2019 12:15,2,6,2019,2890983
2648402682,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,51.5,-0.1,12/5/2019 15:28,12,5,2019,2890983
2648374464,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,50.3,-4.8,18/5/2019 11:39,18,5,2019,2890983
2648302190,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,50.9,-0.8,31/5/2019 12:41,31,5,2019,2890983
2648285061,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,51.3,-0.7,3/6/2019 13:44,3,6,2019,2890983
2648183911,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,50.9,-0.5,21/4/2019 11:27,21,4,2019,2890983
2648097339,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,52.1,-1.7,21/4/2019 10:56,21,4,2019,2890983
2648088059,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,50.1,-5.1,2/6/2019 12:12,2,6,2019,2890983
2647686401,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,50.1,-5.1,5/5/2019 9:49,5,5,2019,2890983
2647227864,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,51.4,-0.3,27/3/2020 15:03,27,3,2020,2890983
2646984428,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,53.4,-1.5,15/3/2020 12:29,15,3,2020,2890983
2646458693,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,51.5,-0.1,25/8/2019 12:10,25,8,2019,2890983
2646391694,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,50.3,-5.2,6/10/2019 7:54,6,10,2019,2890983
2645457491,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,50.1,-5.1,2/6/2019 12:24,2,6,2019,2890983
2645391991,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,51.5,-0.2,4/6/2019 18:58,4,6,2019,2890983
2645391596,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,50.1,-5.1,2/6/2019 12:16,2,6,2019,2890983
2645206511,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,50.4,-4.5,4/6/2019 13:00,4,6,2019,2890983
2645075472,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,53.844722,-1.722778,7/5/2019 9:29,7,5,2019,9118014
2644969555,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,50.1,-5.1,20/5/2019 10:22,20,5,2019,2890983
2644962705,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,50.5,-3.6,26/5/2019 16:08,26,5,2019,2890983
2644936616,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,50.1,-5.1,17/5/2019 10:01,17,5,2019,2890983
2644924525,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,50.1,-5.1,14/5/2019 11:30,14,5,2019,2890983
2644887688,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,53.236815,-2.671582,24/4/2019 9:11,24,4,2019,9118014
2644593295,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,50.1,-5.1,18/4/2019 14:27,18,4,2019,2890983
2641503093,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus odoratus,51.45773,-2.49227,4/6/2020 16:00,4,6,2020,5356514
2634379404,Animalia,Chordata,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,Anguilla anguilla,53.422972,-2.707087,13/7/2019 11:43,13,7,2019,5212973
2634153145,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hadena,Hadena bicruris,51.973697,0.873905,3/6/2020 10:49,3,6,2020,1787859
2634069645,Animalia,Chordata,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,Anguilla anguilla,50.979826,0.656762,25/5/2020 16:27,25,5,2020,5212973
2626616961,Animalia,Chordata,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,Anguilla anguilla,50.838029,-1.657022,7/5/2020 13:13,7,5,2020,5212973
2626419639,Animalia,Chordata,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,Anguilla anguilla,51.439857,-2.595273,6/5/2020 10:25,6,5,2020,5212973
2620009978,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Calathus,Calathus melanocephalus,51.124916,0.19117,9/3/2020 12:43,9,3,2020,4988354
2619989553,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,52.64025,1.317592,13/4/2020 7:51,13,4,2020,9118014
2619943908,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,53.633883,-2.627047,1/5/2020 17:23,1,5,2020,9118014
2619936899,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Calathus,Calathus melanocephalus,51.124943,0.191174,9/3/2020 12:33,9,3,2020,4988354
2611236524,Animalia,Chordata,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,Anguilla anguilla,51.476291,-0.289843,26/4/2020 13:24,26,4,2020,5212973
2610948054,Animalia,Chordata,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,Anguilla anguilla,51.343709,-2.97555,27/4/2020 19:14,27,4,2020,5212973
2557731142,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,53.2325,-2.386944,29/9/2019 11:42,29,9,2019,9118014
2557731129,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,53.231389,-2.386667,29/9/2019 11:41,29,9,2019,9118014
2557646378,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,53.341883,-2.819392,5/9/2019 14:38,5,9,2019,9118014
2550118953,Animalia,Chordata,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,Anguilla anguilla,53.915272,-2.487916,23/6/2019 0:00,23,6,2019,5212973
2549981383,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,53.837624,-2.480312,23/8/2019 18:03,23,8,2019,9118014
